Year,indicator,description,hdi group,SDG Push No,JETSDG9,Base
2053,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,6.32469,6.25953,6.9739
2054,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,6.18739,6.12208,6.82373
2055,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,6.05394,5.98963,6.6724
2056,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.92607,5.86331,6.52398
2057,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.80328,5.74273,6.37949
2058,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.68558,5.62741,6.24006
2059,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.57295,5.51748,6.10494
2060,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.46399,5.411,5.97393
2061,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.35554,5.30419,5.84708
2062,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.24652,5.1968,5.72071
2063,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.13746,5.08916,5.59578
2064,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,5.02862,4.98254,5.4728
2065,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.91997,4.87692,5.35169
2066,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.81246,4.77329,5.23264
2067,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.70714,4.67164,5.11495
2068,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.60422,4.57222,4.9995
2069,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.50389,4.47537,4.88685
2070,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.40672,4.38105,4.77777
2071,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.31323,4.28973,4.67357
2072,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.22427,4.20248,4.57435
2073,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.13901,4.12164,4.48055
2074,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,4.06061,4.04814,4.39219
2075,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.98937,3.98187,4.30874
2076,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.92499,3.92244,4.22962
2077,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.86742,3.87025,4.15441
2078,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.81761,3.82634,4.08435
2079,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.7762,3.78836,4.01922
2080,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.74019,3.7554,3.95852
2081,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.70909,3.72713,3.9039
2082,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.68326,3.70406,3.85641
2083,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.66226,3.6852,3.81638
2084,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.64424,3.66809,3.78264
2085,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.62786,3.65258,3.75482
2086,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.61283,3.63846,3.73285
2087,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.59953,3.62555,3.71445
2088,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.58703,3.61275,3.69785
2089,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.57529,3.60017,3.68173
2090,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.56439,3.58823,3.66536
2091,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.55451,3.57731,3.64875
2092,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.54557,3.56734,3.63194
2093,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.53763,3.55852,3.61505
2094,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.53466,3.55498,3.59769
2095,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.53658,3.55661,3.57984
2096,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.54293,3.56291,3.56169
2097,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.55372,3.5734,3.54323
2098,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.56902,3.58822,3.52741
2099,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.58823,3.60732,3.51672
2100,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,3.60749,3.62649,3.51165
