Year,indicator,description,hdi group,SDG Push No,JETSDG9,Base
2036,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,23.14,22.98,24.26
2037,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,22.44,22.26,23.66
2038,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,21.76,21.56,23.08
2039,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,21.09,20.89,22.52
2040,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,20.45,20.24,21.96
2041,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,19.82,19.63,21.41
2042,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,19.21,19.04,20.87
2043,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,18.62,18.47,20.33
2044,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,18.06,17.92,19.79
2045,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,17.51,17.39,19.26
2046,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,16.98,16.86,18.73
2047,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,16.46,16.36,18.21
2048,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,15.96,15.86,17.7
2049,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,15.48,15.39,17.19
2050,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,15.02,14.93,16.69
2051,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,14.57,14.48,16.2
2052,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,14.14,14.05,15.72
2053,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,13.71,13.63,15.25
2054,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,13.31,13.23,14.8
2055,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,12.92,12.84,14.37
2056,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,12.54,12.46,13.95
2057,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,12.17,12.09,13.54
2058,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,11.8,11.73,13.15
2059,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,11.45,11.38,12.76
2060,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,11.11,11.04,12.39
2061,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,10.77,10.7,12.03
2062,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,10.44,10.38,11.67
2063,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,10.12,10.06,11.32
2064,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,9.80943,9.74417,10.98
2065,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,9.50617,9.43726,10.64
2066,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,9.21128,9.14052,10.31
2067,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,8.92391,8.85126,9.98642
2068,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,8.64249,8.57124,9.67222
2069,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,8.37048,8.30266,9.36573
2070,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,8.11843,8.05466,9.07157
2071,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,7.87969,7.82035,8.79323
2072,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,7.65294,7.59797,8.5265
2073,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,7.4383,7.38677,8.27128
2074,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,7.23405,7.18562,8.03003
2075,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,7.03918,6.99334,7.80392
2076,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,6.84869,6.80698,7.58754
2077,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,6.66465,6.62639,7.37736
2078,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,6.48505,6.44893,7.17468
2079,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,6.309,6.27569,6.9769
2080,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,6.13603,6.10562,6.78339
2081,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,5.96744,5.93964,6.59535
2082,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,5.80312,5.77636,6.41022
2083,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,5.64112,5.61678,6.22857
2084,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,5.48255,5.45949,6.05155
2085,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,5.32643,5.30382,5.87858
2086,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,5.17188,5.15047,5.70969
2087,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,5.01924,4.99949,5.54476
2088,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,4.86832,4.8525,5.38428
2089,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,4.72127,4.70737,5.22704
2090,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,4.57656,4.56558,5.07375
2091,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,4.43431,4.42605,4.92477
2092,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,4.29416,4.2888,4.7803
2093,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,4.15639,4.1536,4.63943
2094,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,4.01992,4.01952,4.50095
2095,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,3.88517,3.88695,4.36342
2096,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,3.75204,3.75578,4.22714
2097,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,3.62076,3.62696,4.09309
2098,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,3.49128,3.50067,3.96117
2099,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,3.37141,3.37748,3.83137
2100,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,3.2641,3.27271,3.70329
