Year,indicator,description,hdi group,SDG Push No,JETSDG9,Base
2019,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,74,73.93,73.93
2020,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,74.11,74.11,74.11
2021,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,74.37,74.37,74.37
2022,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,74.61,74.61,74.61
2023,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,74.85,74.85,74.85
2024,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,75.09,75.09,75.09
2025,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,75.33,75.34,75.34
2026,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,75.58,75.6,75.59
2027,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,75.83,75.86,75.85
2028,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,76.09,76.13,76.12
2029,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,76.36,76.4,76.39
2030,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,76.62,76.68,76.67
2031,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,76.89,76.97,76.95
2032,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,77.17,77.26,77.24
2033,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,77.46,77.56,77.54
2034,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,77.76,77.88,77.85
2035,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,78.08,78.21,78.19
2036,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,78.4,78.56,78.53
2037,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,78.73,78.9,78.87
2038,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,79.05,79.24,79.21
2039,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,79.36,79.57,79.53
2040,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,79.64,79.87,79.83
2041,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,79.9,80.15,80.1
2042,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,80.14,80.41,80.36
2043,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,80.38,80.66,80.61
2044,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,80.61,80.92,80.86
2045,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,80.85,81.17,81.12
2046,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,81.08,81.43,81.37
2047,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,81.32,81.68,81.62
2048,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,81.55,81.92,81.86
2049,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,81.82,82.21,82.15
2050,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,82.09,82.49,82.43
2051,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,82.35,82.77,82.7
2052,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,82.61,83.04,82.97
2053,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,82.86,83.31,83.24
2054,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,83.11,83.57,83.51
2055,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,83.36,83.84,83.77
2056,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,83.61,84.1,84.03
2057,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,83.87,84.37,84.29
2058,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,84.12,84.63,84.56
2059,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,84.37,84.89,84.82
2060,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,84.63,85.16,85.08
2061,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,84.88,85.43,85.35
2062,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,85.14,85.69,85.62
2063,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,85.39,85.95,85.88
2064,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,85.65,86.22,86.14
2065,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,85.91,86.48,86.4
2066,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,86.16,86.73,86.66
2067,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,86.41,86.99,86.92
2068,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,86.66,87.24,87.17
2069,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,86.9,87.48,87.41
2070,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,87.14,87.72,87.65
2071,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,87.37,87.96,87.88
2072,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,87.6,88.19,88.11
2073,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,87.82,88.41,88.33
2074,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,88.03,88.62,88.55
2075,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,88.24,88.83,88.76
2076,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,88.44,89.04,88.96
2077,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,88.63,89.23,89.16
2078,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,88.82,89.43,89.35
2079,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,89,89.61,89.54
2080,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,89.18,89.8,89.72
2081,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,89.35,89.97,89.9
2082,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,89.52,90.14,90.07
2083,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,89.69,90.31,90.24
2084,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,89.85,90.48,90.4
2085,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,90.01,90.64,90.56
2086,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,90.16,90.79,90.72
2087,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,90.32,90.95,90.87
2088,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,90.47,91.1,91.02
2089,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,90.61,91.25,91.17
2090,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,90.76,91.39,91.32
2091,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,90.9,91.53,91.46
2092,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,91.05,91.67,91.6
2093,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,91.19,91.81,91.74
2094,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,91.32,91.94,91.88
2095,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,91.46,92.08,92.01
2096,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,91.59,92.2,92.14
2097,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,91.72,92.33,92.26
2098,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,91.84,92.45,92.38
2099,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,91.96,92.56,92.5
2100,EDSECPER,Secondary education gross completion rate (percent) ,HDI Very High,92.08,92.67,92.61
2019,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,8,7.92559,7.92559
2020,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,9.82756,9.82756,9.82756
2021,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,8.88333,8.88333,8.88333
2022,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,8.56121,8.56129,8.56121
2023,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,8.01118,8.01118,8.01118
2024,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,7.7961,7.2174,7.7961
2025,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,7.58899,6.50348,7.02439
2026,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,7.23904,5.84006,6.23041
2027,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,6.76656,5.17228,5.46727
2028,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,6.2902,4.52808,4.76572
2029,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,5.78833,3.90105,4.10403
2030,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,5.31281,3.32717,3.5104
2031,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,4.89617,2.81977,2.99382
2032,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,4.56386,2.38285,2.54825
2033,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,4.27665,2.01537,2.16662
2034,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,4.02473,1.70872,1.84277
2035,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,3.79035,1.45285,1.56605
2036,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,3.56061,1.22832,1.32808
2037,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,3.32512,1.10996,1.12014
2038,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,3.08362,0.99472,1.00834
2039,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,2.83861,0.87957,0.90038
2040,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,2.59953,0.76825,0.79712
2041,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,2.37585,0.6643,0.70016
2042,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,2.17281,0.57259,0.61215
2043,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.99401,0.495,0.5357
2044,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.84045,0.43116,0.47156
2045,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.70615,0.37993,0.4182
2046,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.58643,0.33765,0.37325
2047,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.47671,0.30166,0.33433
2048,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.37329,0.26958,0.29958
2049,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.27359,0.24006,0.26753
2050,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.1803,0.21513,0.23786
2051,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.09513,0.19294,0.21348
2052,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,1.02062,0.17217,0.19051
2053,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.94911,0.15264,0.16895
2054,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.88126,0.13464,0.14896
2055,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.81697,0.1183,0.13084
2056,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.75731,0.10385,0.11487
2057,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.70274,0.09122,0.10096
2058,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.65135,0.08041,0.08892
2059,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.60537,0.07111,0.07856
2060,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.56522,0.06332,0.06916
2061,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.52986,0.05757,0.06246
2062,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.49834,0.05337,0.05763
2063,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.46913,0.05035,0.05421
2064,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.44186,0.04835,0.05184
2065,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.4229,0.04723,0.05027
2066,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.409,0.04663,0.04934
2067,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.39817,0.04645,0.04885
2068,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.38952,0.04654,0.04864
2069,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.38243,0.04673,0.04856
2070,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.37664,0.04689,0.04852
2071,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.3717,0.04695,0.04841
2072,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.36762,0.04691,0.04823
2073,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.36422,0.04668,0.04796
2074,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.36152,0.04634,0.04762
2075,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.35859,0.04579,0.04722
2076,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.35519,0.04513,0.04666
2077,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.35077,0.04431,0.04597
2078,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.3454,0.04339,0.04514
2079,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.33854,0.04225,0.04409
2080,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.33055,0.04093,0.0428
2081,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.321,0.03934,0.04125
2082,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.31029,0.03753,0.03946
2083,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.29866,0.03592,0.03757
2084,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.28647,0.03405,0.03579
2085,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.27335,0.03187,0.03356
2086,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.26029,0.02965,0.03125
2087,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.24762,0.0275,0.02896
2088,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.23555,0.02549,0.02684
2089,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.22415,0.02367,0.02496
2090,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.2132,0.02204,0.02327
2091,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.20286,0.02056,0.02176
2092,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.19332,0.01921,0.02037
2093,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.18454,0.01796,0.01906
2094,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.1766,0.01674,0.01779
2095,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.16934,0.01556,0.01652
2096,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.16278,0.01442,0.01528
2097,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.15659,0.01333,0.01406
2098,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.15092,0.01229,0.01285
2099,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.14595,0.0113,0.01171
2100,POVCOUNTSD,"Poverty Headcount , Sex Difference by Age",HDI Very High,0.14182,0.01042,0.01068
2019,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI Very High,0.49654,0.49654,0.49654
2020,POVRATE,"Poverty Rate, Sex Difference (Female minus male), percent",HDI Very High,0.61345,0.61345,0.61345
